comment_id,processed_text,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration
1073389894142647,mwewa gift know freedom don t closs line,0.7964,positive,0.7964,0.587,0.413,0.0,positive,0.7964,positive,False,0.0,,8,3,0.0,0.125,0.0,0.25,0.0,0.125,0.0
1073389894142647,mrgarry zambia get,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412250048574132,silvia flaviour kanyanta ifwe takuli,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412250048574132,mwamba konsolo njelesani honest aba bantu,0.5106,positive,0.5106,0.398,0.602,0.0,positive,0.5106,positive,False,0.0,,6,1,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
2827202157439681,king sido last dictator iwe just sign,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,2,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
524506786963375,uhmmmm net metering futi let s talk promise first october,0.3182,positive,0.3182,0.223,0.777,0.0,positive,0.3182,positive,False,0.0,,10,2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1076544780741227,goodmorning today first,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523683313778542,ba zesco limited lelo ni pa 1st october time expected stable power,0.0772,positive,0.0772,0.156,0.709,0.135,positive,0.0772,positive,False,0.0,,12,4,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333
1594442388149478,emukwai banjeleleko typical bemba tone bushe kanshi excess power fed grid tekushitisha nangu ukukupela akanyapuku energy bills those credits settle generating own power olo s settle other people give cash,0.5574,positive,0.5574,0.146,0.854,0.0,positive,0.5574,positive,False,0.0,,30,2,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.016666666666666666
731207595845957,iwe admini how come post stuff know expectations power also wise communicate anything until update,0.4767,positive,0.4767,0.181,0.819,0.0,positive,0.4767,positive,False,0.0,,15,2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
1083479376500628,today 1 october country still experiencing loadsheding,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042984403955740,october 2025 october 2024 clarification pliz diya zesco,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8567251433357034,todays first please waiting electricity,0.3182,positive,0.3182,0.365,0.635,0.0,positive,0.3182,positive,False,0.0,,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276937660351733,told director power stable starting 1st october two days now don t power,0.296,positive,0.296,0.167,0.833,0.0,positive,0.296,positive,False,0.0,,13,3,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0
3872353856318219,mwila twangasha least normalized today kind nonsense telling us elo never,0.1779,positive,0.1779,0.225,0.596,0.179,positive,0.1779,positive,False,0.0,,11,2,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
422348020498351,naka kuchita stabilise vintu kwalakwa cha sipa 1 lelo,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850448113530235,want schedule noti,0.0772,positive,0.0772,0.394,0.606,0.0,positive,0.0772,positive,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562976119490416,kikikikiki agony wen u waiting zesco restore power promised pa wanu educating us net metering needs human shock obsorber withstand mechanical stress strain,-0.5719,negative,-0.5719,0.156,0.532,0.312,negative,-0.5719,negative,False,0.0,,23,5,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216,0.06521739130434782
1585824725364023,positive results promised things looking don t ama panel fyaku mushi ifyoo,0.7269,positive,0.7269,0.404,0.596,0.0,positive,0.7269,positive,False,0.0,,12,1,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
1269584484485241,lelo nipa wanu chilibwa problem muli naboza bonse uko ku side,-0.4019,negative,-0.4019,0.0,0.787,0.213,negative,-0.4019,negative,False,0.0,,11,1,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.045454545454545456
876487240776944,post clearly indicate things yet stable date fix issue hand,0.7964,positive,0.7964,0.536,0.464,0.0,positive,0.7964,positive,False,0.0,,10,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1646550196207032,lelo ni pa 1st october tiyeni tulande pali promise iyi story mukamba mweka,0.3182,positive,0.3182,0.161,0.839,0.0,positive,0.3182,positive,False,0.0,,13,1,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
1674547056660858,libala south hasn t power since sunday imwe ba mbuli,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509688665139568,kapiri power 05hrs u stick same schedule expect see power 21hrs kindly update us,0.4939,positive,0.4939,0.211,0.789,0.0,positive,0.4939,positive,False,0.0,,14,1,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0
2573420396189664,better stop sending statement facebook coz interested such things us,0.5267,positive,0.5267,0.378,0.473,0.149,positive,0.5267,positive,False,0.0,,10,2,0.0,0.0,0.0,0.1,0.1,0.0,0.05
1646550196207032,joseph kapambwe jnr ala kutiwapapa nabalaba nako,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932445842026434,excess power fed into grid during loadshedding,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571034538582324,lelo nipa 1 already 24hrs without power,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520746544780980,net metering futi na lelo nipa 1 think zesco limited must competitor mwee mwatikola papaka enough enough fake unfulfilled promises,-0.6369,negative,-0.6369,0.102,0.591,0.307,negative,-0.6369,negative,False,0.0,,20,3,0.1,0.05,0.0,0.0,0.1,0.05,0.1
2738688156304007,actually brilliant glad zesco finally caught system s how most european countries those laughing needs exposure proper education,0.875,positive,0.875,0.417,0.583,0.0,positive,0.875,positive,False,0.0,,18,6,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
1120646499625992,tell us going s first october per promise,0.3182,positive,0.3182,0.277,0.723,0.0,positive,0.3182,positive,False,0.0,,8,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0
8338747846207300,hold lelo ni pa 1st s story pantu useless things re quick update us,-0.4215,negative,-0.4215,0.0,0.811,0.189,negative,-0.4215,negative,False,0.0,,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201392767782115,ishi shena nimbwa awe mulibwa imwe mwefipuba imwe muletwangasha ati pa 1 october ninshi amaliti yaba stable instead posting ifyo abantu balefwaya ukumfwa start posting ati net metering company ful dogs tails kwati fipuba nga nicho chi managing director chenu last week chilekwata nama seminar kwati fyamano chilechita chileslan ga noku slan ga nechisungu chaku swatila rabid dogs,0.296,positive,-0.10400000000000004,0.038,0.962,0.0,negative,-0.10400000000000004,negative,True,-0.4,awe,58,4,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.034482758620689655,0.017241379310344827
512424555043487,r interested pliz give us schedule s 1st october lelo,0.4019,positive,0.4019,0.278,0.722,0.0,positive,0.4019,positive,False,0.0,,10,1,0.0,0.0,0.0,0.0,0.1,0.0,0.05
2545808025751656,ma bwana nanga pawa stability kuli imwe mean said pa 1st october malaiti lelo ndiye peyayenda elo fast,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936268835214047,doing phase three annual maintenance ku mamba starting lelo,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,1,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
1167439817688661,lelo nipa 1 imwe ba kariba dam,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2790708381106235,s first october today yet power only came like 30 minutes kabwata site service last night,0.3612,positive,0.3612,0.152,0.848,0.0,positive,0.3612,positive,False,0.0,,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077288923765680,u said 1 october s happening still power since sunday,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521654363945432,s new schedule,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353641967739469,1st october net metering want hear right now,0.0772,positive,0.0772,0.157,0.843,0.0,positive,0.0772,positive,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256885915323255,saw post iwas very happy thinking s new schedule since promised 1 october interested,0.8479,positive,0.8479,0.505,0.495,0.0,positive,0.8479,positive,False,0.0,,14,2,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571
1781796899224303,imwe said pa 1 te tiyeni give us kaili,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363593323497555,mean 1 october 2024 year,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3776966142524873,lelo ni pa 1 manje bakamba chani futi,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521765260803010,give us money cash units,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,2,0.4,0.4,0.2,0.4,0.0,0.4,0.2
3776966142524873,kanyuka benjamin iwe nipase ndalama zanga,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457455043313164,still talking net metering pa 1st october,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456754636736710,today 1st october don t power mulungushi university,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,2,0.0,0.125,0.0,0.125,0.0,0.125,0.0
1075077654215790,dumbest institution zambia right now want citizens give govt expensive solar power power entire power utility company failed provide people use brains nicely,-0.5267,negative,-0.5267,0.141,0.638,0.221,negative,-0.5267,negative,False,0.0,,23,3,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
8441020179344485,thought 1st october far,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,1,0.0,0.25,0.0,0.0,0.0,0.25,0.0
1051169236545872,ba zesco mulibafufi saana imwe today 1st how come power 1 hr 30 minutes,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748496755688371,bartar system kwena just start giving money encourage many,0.6908,positive,0.6908,0.449,0.551,0.0,positive,0.6908,positive,False,0.0,,9,5,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.0,0.2222222222222222,0.05555555555555555
927068532778482,s 1st october today power only come hour group e,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936973861600142,still waiting new schedule kindly update us,0.4939,positive,0.4939,0.348,0.652,0.0,positive,0.4939,positive,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437924385477912,nothing follow today s 1st october bamakaka imwe,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838013541725501,imwe tinvela ati october vichinja futi mwayamba ku poster ma solar ndiye chani mwanje,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887207466696116,agreement ati bwanji should buy relish,0.4939,positive,0.4939,0.39,0.61,0.0,positive,0.4939,positive,False,0.0,,6,1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
499284339694859,give us updates power today s 1st october kutumpa uku,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045319783999017,want announcement ati power stopped going,-0.1531,negative,-0.1531,0.181,0.556,0.264,negative,-0.1531,negative,False,0.0,,6,1,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0
901202714847821,ba zesco forget today first week october,-0.2263,negative,-0.2263,0.0,0.759,0.241,negative,-0.2263,negative,False,0.0,,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060427922191525,zesco limited people interested hear net metering power stability promised laboured explain today 1st october still black outs need consistent statements,0.5106,positive,0.5106,0.207,0.717,0.076,positive,0.5106,positive,False,0.0,,21,4,0.047619047619047616,0.0,0.0,0.047619047619047616,0.14285714285714285,0.0,0.09523809523809523
1212320566709406,waiting press briefing katwishi maybe ni update lelo niseputemba 1nu,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943142506191343,told 01 october 2024 power come s normal function tell us minister energy meant otherwise uko kutwangasha,0.2732,positive,0.2732,0.123,0.877,0.0,positive,0.2732,positive,False,0.0,,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044035077453110,tired stories irritate us kind post thought today s 1st october,-0.3182,negative,-0.3182,0.211,0.435,0.354,negative,-0.3182,negative,False,0.0,,11,3,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0
428711543157509,1st october 1st october ivo vama 1 2 3 make sure promised ba zesco,0.5859,positive,0.5859,0.348,0.652,0.0,positive,0.5859,positive,False,0.0,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190504552175436,today 1 october give us reasonable updates,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522437007099349,electricity chelstone extension 3 days now yet people group receiving,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,2,0.0,0.1,0.0,0.0,0.0,0.1,0.0
2955989011226579,s 1st october yaliko malaiti kwanu guys,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551518730868936,nga ifi lelo nipa imwe,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428268609869139,ba zesco asking power ku kamwala south drink cold water,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531528582802053,don t need know net metering coz today load shedding thing past thank zesco limited,0.1531,positive,0.1531,0.152,0.732,0.116,positive,0.1531,positive,False,0.0,,15,2,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667
1789346824805825,just give us money excess power supply akaso imwe sure,0.3182,positive,0.3182,0.204,0.796,0.0,positive,0.3182,positive,False,0.0,,10,3,0.1,0.1,0.0,0.1,0.0,0.1,0.05
433286195995598,power since yesterday elo nishi s 1st october kuti walila,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424091323650696,ify lelo ni pa 1 october just misleading nation,-0.4019,negative,-0.4019,0.0,0.722,0.278,negative,-0.4019,negative,False,0.0,,9,2,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555
932327372058526,net metering vaupuba just restore power atase,0.296,positive,0.296,0.268,0.732,0.0,positive,0.296,positive,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904776834841201,still september aini,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072248834287133,imwe lelo nipa wanu power,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516808784438740,01 10 24 how come mindolo police camp kitwe power 24 7,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,12,1,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
1066248175115849,believed lies power coming 1st october zesco politicians both lying continued lying just avoid buying first month units see,-0.8957,negative,-0.8957,0.0,0.56,0.44,negative,-0.8957,negative,False,0.0,,19,5,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842
2164323483968986,today 1 october still stability promised ck mable s village,0.3612,positive,0.3612,0.263,0.737,0.0,positive,0.3612,positive,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558304969953346,net metering t never better leave everything kaili yandi solar free sunlight,0.2598,positive,0.2598,0.299,0.539,0.162,positive,0.2598,positive,False,0.0,,12,1,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664
2729295837245226,talking signing iwe us want power ivo,0.0772,positive,0.0772,0.178,0.822,0.0,positive,0.0772,positive,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253617688994665,honorable nipa first october lelo mwachita shani,0.5423,positive,0.5423,0.368,0.632,0.0,positive,0.5423,positive,False,0.0,,7,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
583637210656528,alo ma workers ba bashi promise lelo nipa 1 weh,0.3182,positive,0.3182,0.223,0.777,0.0,positive,0.3182,positive,False,0.0,,10,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
531724349507465,should come office calendars today 1,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944683267676775,tell us something want hear noses,0.0772,positive,0.0772,0.206,0.794,0.0,positive,0.0772,positive,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573916223485199,don t want ma metering yanu ayo lelo nipa wanu ala,0.0772,positive,0.0772,0.126,0.874,0.0,positive,0.0772,positive,False,0.0,,11,1,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
1483851318962910,1 october getting water make kariba dam full,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504731289021709,today s 1st october maybe still sleeping,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246723476333540,zesco limited today 1 october power area since yesterday,-0.2263,negative,-0.2263,0.0,0.787,0.213,negative,-0.2263,negative,False,0.0,,9,1,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111
504392969145135,today 1st october counting hours tag minister,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452000772140115,ba zesco said 1st october didn t specify year lol tekanyeni,0.4215,positive,0.4215,0.237,0.763,0.0,positive,0.4215,positive,False,0.0,,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403212272830364,lelo s october waiting rubbish,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048478440104816,s month now power coming midnight mitec solwezi aren t rotating also power during day,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,15,1,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0
1453290252004950,awe lelo ni pa 1 just promised,0.3612,positive,-0.0388,0.333,0.667,0.0,neutral,-0.0388,neutral,True,-0.4,awe,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9106502839378476,stability promised us knew,0.3612,positive,0.3612,0.455,0.545,0.0,positive,0.3612,positive,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523673053604838,tali lelo nipa update want,0.0772,positive,0.0772,0.245,0.755,0.0,positive,0.0772,positive,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251003042919019,power 24 7 need sell extra grid,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3907429466155481,nipa 1 lelo weh,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847368884258959,u thought 1st october far,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.2,0.0,0.0,0.0,0.2,0.0
1214282973156766,zesco just apply cdf,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469553703616764,imwe na bashi promise same whatsapp group,0.3182,positive,0.3182,0.277,0.723,0.0,positive,0.3182,positive,False,0.0,,7,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
2722259621287522,want hear feedback ba zesco limitedd today first october net meeting,0.0772,positive,0.0772,0.115,0.885,0.0,positive,0.0772,positive,False,0.0,,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067016445144046,company ever reliable,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
3812597232319896,ar u telling pipo wat u don t solution u ar confused nation kumo nabakateka loadsheding mmm,0.0,neutral,0.0,0.147,0.705,0.147,neutral,0.0,neutral,False,0.0,,17,3,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0
1064695111311518,lelo nipa wanu okutoba shani ka thing promised,0.3612,positive,0.3612,0.263,0.737,0.0,positive,0.3612,positive,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555968896785221,chilishani kanshi tepa wanu lelo,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786187644928676,yesterday 05hrs until now don t power,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
877475911019261,october ati bwanji ba zesco ka promise,0.3182,positive,0.3182,0.277,0.723,0.0,positive,0.3182,positive,False,0.0,,7,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
519800004002125,need update calender today 1st october,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379837271849114,give incompetent power service provider own risk don t stable power think happen offload power into grid just saying,-0.4588,negative,-0.4588,0.098,0.67,0.232,negative,-0.4588,negative,False,0.0,,19,5,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842
1513984719324060,s 1 october s plan,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.2,0.0,0.0,0.0,0.2,0.0
538309055404165,waiting another lie cause today s 1 october emwe ba fika,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,1,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091
2518494965028155,waiting stable power lelo nipa 1,0.296,positive,0.296,0.355,0.645,0.0,positive,0.296,positive,False,0.0,,6,1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
564369692691968,icemeni needful,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503200179151387,zambians don t forget nipa lelo just needful,-0.2263,negative,-0.2263,0.0,0.759,0.241,negative,-0.2263,negative,False,0.0,,8,3,0.0,0.0,0.0,0.125,0.0,0.0,0.0
1528680551089815,imwe give us time table come through pali ivo,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,1,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0
859834229600014,definition toxic relationship,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503361923689260,thank net fimo fimo later now promised bene,0.6124,positive,0.6124,0.455,0.545,0.0,positive,0.6124,positive,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163113941452762,lol trading excess anyone better fye leave appliances,0.6705,positive,0.6705,0.479,0.42,0.101,positive,0.6705,positive,False,0.0,,8,2,0.0,0.0,0.0,0.0,0.125,0.0,0.0625
1069480061446724,power kuno s 3 days chipata maplot,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8564364463676203,wiyu said pa 1st october loadshedding stabilize s worse power restored kuma midnight 01 gone 03 back 04 gone gone gone awe mwandi,-0.1779,negative,-0.5779000000000001,0.094,0.784,0.122,negative,-0.5779000000000001,negative,True,-0.4,awe,23,1,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.021739130434782608
1743981886415173,lelo nipa 1 october ba zesco,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825460564449235,people took seriously first october benzo sekako chabe,-0.1779,negative,-0.1779,0.0,0.805,0.195,negative,-0.1779,negative,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312523601952340,ati shani ka update today s 1st october,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541130431730854,zesco talk too much people need action today first october,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246520773349267,zesco doesn t conscious once human being loses conscious finished,-0.3182,negative,-0.3182,0.0,0.777,0.223,negative,-0.3182,negative,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
