comment_id,text,timestamp,source_url,text_clean,word_count,processed_text,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,is_relevant,relevance_score,relevance_reason,relevance_terms,roberta_label,roberta_raw_label,roberta_confidence,roberta_negative_score,roberta_neutral_score,roberta_positive_score
1128801438953530,"Then if power is gone for two days, how we gonna update it. This information is at gunpoint, it should have been delivered like a week or two,  so we can prepare ourselves. You know fully well that electricity isn't stable and goes and comes as it wish.
Whoever is your pr should seriously pull up their socks",2026-05-04T13:58:15.347470+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,then if power is gone for two days how we gonna update it this information is at gunpoint it should have been delivered like a week or two so we can prepare ourselves you know fully well that electricity isn t stable and goes and comes as it wish whoever is your pr should seriously pull up their socks,59,bebetty yenesha s month since massages started popping,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,matched_energy_and_context_terms,"electricity,gone,power,stable,update",neutral,neutral,0.8279531598091125,0.01880265772342682,0.8279531598091125,0.15324418246746063
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio question too,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.9311622381210327,0.01592341996729374,0.9311622381210327,0.052914299070835114
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio like truly let advise,False,0.6597,positive,0.6597,0.519,0.481,0.0,positive,0.6597,positive,False,0.0,,7,1,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.7903756499290466,0.11564787477254868,0.7903756499290466,0.0939764678478241
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio imagine someone should wake 02am just update prepaid metre,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_terms,"power,update",neutral,neutral,0.8282041549682617,0.12639905512332916,0.8282041549682617,0.045396838337183
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,nyangu nzali felistus update,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_terms,"power,update",neutral,neutral,0.850162923336029,0.05298570170998573,0.850162923336029,0.09685136377811432
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio good question,False,0.4404,positive,0.4404,0.42,0.58,0.0,positive,0.4404,positive,False,0.0,,5,2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.7230029106140137,0.024861499667167664,0.7230029106140137,0.25213557481765747
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio first thought,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.2,0.0,0.0,0.0,0.2,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.9183710813522339,0.02885853499174118,0.9183710813522339,0.05277038738131523
450575424402275,"There is no power, so I can't check.",2026-05-04T13:58:15.347891+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,there is no power so i can t check,9,power t check,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.8127533197402954,0.06398282945156097,0.8127533197402954,0.1232638731598854
1285634082469975,You expect us to update and yet it been over 2 weeks now without power. Your call centre keep on giving us complaint number.  This is not working 🤬,2026-05-04T13:58:15.347898+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,you expect us to update and yet it been over 2 weeks now without power your call centre keep on giving us complaint number this is not working 🤬,28,expect us update yet over 2 weeks now without power call centre keep giving us complaint number working,False,0.128,positive,0.128,0.186,0.704,0.111,positive,0.128,positive,False,0.0,,18,4,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0277777777777777,True,4,matched_energy_terms,"power,update",negative,negative,0.8180854320526123,0.8180854320526123,0.171132430434227,0.010782056488096714
592076799855818,😂😂😂😂😂😂 How are we going to check or update because siyambwela malaiti kuno kwatu,2026-05-04T13:58:15.347905+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,😂😂😂😂😂😂 how are we going to check or update because siyambwela malaiti kuno kwatu,13,how going check update because siyambwela malaiti kuno kwatu,False,0.0,neutral,-0.2,0.0,1.0,0.0,negative,-0.2,negative,True,-0.2,malaiti,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_terms,"malaiti,update",neutral,neutral,0.7073644995689392,0.26087987422943115,0.7073644995689392,0.03175564482808113
595499463037314,"There is no power 
Especially for us power comes at night nayo 01 how can we update ba zesco sure .",2026-05-04T13:58:15.347912+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,there is no power especially for us power comes at night nayo 01 how can we update ba zesco sure,20,power especially us power comes night nayo 01 how update ba zesco sure,False,0.3182,positive,0.3182,0.161,0.839,0.0,positive,0.3182,positive,False,0.0,,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,matched_energy_terms,"power,update,zesco",neutral,neutral,0.8323939442634583,0.05849703773856163,0.8323939442634583,0.10910900682210922
1070921764512873,You can check without power?,2026-05-04T13:58:15.347918+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,you can check without power,5,check without power,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.6164087653160095,0.34267374873161316,0.6164087653160095,0.04091750830411911
3973528966211052,"Zesco Limited you must be joking, how are we going to do that when we don't have power for 5 days now",2026-05-04T13:58:15.347931+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zesco limited you must be joking how are we going to do that when we don t have power for 5 days now,23,zesco limited must joking how going don t power 5 days now,False,0.0,neutral,0.0,0.161,0.678,0.161,neutral,0.0,neutral,False,0.0,,12,3,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,True,6,matched_energy_terms,"power,zesco",negative,negative,0.7580040097236633,0.7580040097236633,0.22916637361049652,0.012829648330807686
1358952314987936,Does the meter work without power???,2026-05-04T13:58:15.347941+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,does the meter work without power,6,meter work without power,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,matched_energy_terms,"meter,power",neutral,neutral,0.6491156220436096,0.30479753017425537,0.6491156220436096,0.046086862683296204
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,chomba lesa malembeka know,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,matched_energy_terms,"power,supply,zesco",neutral,neutral,0.8012762069702148,0.09264911711215973,0.8012762069702148,0.10607463121414185
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,chomba lesa malembeka guys niba fwaka,False,0.0,neutral,-0.8,0.0,1.0,0.0,negative,-0.8,negative,True,-0.8,fwaka,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,matched_energy_terms,"power,supply,zesco",neutral,neutral,0.7785439491271973,0.15346549451351166,0.7785439491271973,0.06799053400754929
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,chomba lesa malembeka exactly,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,matched_energy_terms,"power,supply,zesco",neutral,neutral,0.7709560394287109,0.16845214366912842,0.7709560394287109,0.06059177219867706
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,zambians don t appreciate hardwork ain t y adults sum n ignorance highest level stupidity us power 3 weeks quiet blame president exporting power crucial time don t blame zesco sense reasoning high enough ll know zesco s job supply electricity make zambia electricity supply corporation making corporation y expect children obedient generation ignorant people make sick,False,-0.8979,negative,-0.8979,0.045,0.697,0.259,negative,-0.8979,negative,False,0.0,,57,23,0.0350877192982456,0.0526315789473684,0.0175438596491228,0.1403508771929824,0.0350877192982456,0.0526315789473684,0.0350877192982456,True,16,matched_energy_terms,"electricity,electricity supply,power,supply,zesco",negative,negative,0.8416824340820312,0.8416824340820312,0.14716774225234985,0.011149756610393524
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,chomba lesa malembeka exactly well said mama honestly how power only midnight whole month,False,0.6249,positive,0.6249,0.298,0.702,0.0,positive,0.6249,positive,False,0.0,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,11,matched_energy_and_context_terms,"midnight,power,said,supply,zesco",neutral,neutral,0.5350795984268188,0.0969092920422554,0.5350795984268188,0.3680110573768616
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,richard chakontarichard chakonta same call just say complaint queue,False,-0.296,negative,-0.296,0.0,0.784,0.216,negative,-0.296,negative,False,0.0,,9,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,True,9,matched_energy_terms,"power,supply,zesco",neutral,neutral,0.746759831905365,0.19554711878299713,0.746759831905365,0.057692963629961014
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,chomba lesa malembeka really need,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,matched_energy_terms,"power,supply,zesco",neutral,neutral,0.7219026684761047,0.11421801894903183,0.7219026684761047,0.16387927532196045
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,chomba lesa malembeka t even purchase units top,False,0.2023,positive,0.2023,0.231,0.769,0.0,positive,0.2023,positive,False,0.0,,8,1,0.0,0.125,0.0,0.125,0.0,0.125,0.0,True,12,matched_energy_terms,"power,supply,units,zesco",neutral,neutral,0.5975061655044556,0.37017229199409485,0.5975061655044556,0.03232162818312645
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,chomba lesa malembeka exactly ooh,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,matched_energy_terms,"power,supply,zesco",neutral,neutral,0.7490097284317017,0.18108883500099182,0.7490097284317017,0.06990145891904831
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,chomba lesa malembeka imagine,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,matched_energy_terms,"power,supply,zesco",neutral,neutral,0.7835265398025513,0.13620847463607788,0.7835265398025513,0.08026498556137085
1128801438953530,"Then if power is gone for two days, how we gonna update it. This information is at gunpoint, it should have been delivered like a week or two,  so we can prepare ourselves. You know fully well that electricity isn't stable and goes and comes as it wish.
Whoever is your pr should seriously pull up their socks",2026-05-04T13:58:15.347470+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,then if power is gone for two days how we gonna update it this information is at gunpoint it should have been delivered like a week or two so we can prepare ourselves you know fully well that electricity isn t stable and goes and comes as it wish whoever is your pr should seriously pull up their socks,59,bebetty yenesha gone two days straight didn t time update kaya happen now lol,False,0.5719,positive,0.2719,0.299,0.701,0.0,positive,0.2719,positive,True,-0.3,kaya,14,2,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,True,9,matched_energy_and_context_terms,"electricity,gone,power,stable,update",neutral,neutral,0.5261292457580566,0.4510667324066162,0.5261292457580566,0.02280404046177864
2004237213425905,"1. Your electricity comes at 01 and gets cut at 04. Should we wake up to start doing this in the middle of the night?
2. Where were you all this time to announce this 1 day to the deadline?
3. Why does it have to be 40 seconds? Not everyone is fast at typing, and those unit digits are long. 
4. Is this the good news you've been announcing and doing a countdown for?",2026-05-04T13:58:15.347448+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,1 your electricity comes at 01 and gets cut at 04 should we wake up to start doing this in the middle of the night 2 where were you all this time to announce this 1 day to the deadline 3 why does it have to be 40 seconds not everyone is fast at typing and those unit digits are long 4 is this the good news you ve been announcing and doing a countdown for,76,savatir sure,False,0.3182,positive,0.3182,0.697,0.303,0.0,positive,0.3182,positive,False,0.0,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,matched_energy_and_context_terms,"countdown,cut,electricity",neutral,neutral,0.7497472167015076,0.1037166565656662,0.7497472167015076,0.146536186337471
2004237213425905,"1. Your electricity comes at 01 and gets cut at 04. Should we wake up to start doing this in the middle of the night?
2. Where were you all this time to announce this 1 day to the deadline?
3. Why does it have to be 40 seconds? Not everyone is fast at typing, and those unit digits are long. 
4. Is this the good news you've been announcing and doing a countdown for?",2026-05-04T13:58:15.347448+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,1 your electricity comes at 01 and gets cut at 04 should we wake up to start doing this in the middle of the night 2 where were you all this time to announce this 1 day to the deadline 3 why does it have to be 40 seconds not everyone is fast at typing and those unit digits are long 4 is this the good news you ve been announcing and doing a countdown for,76,savatir imwe shuwa also surprised 40sec thought growing started makimg failing understand english well,False,0.1027,positive,0.1027,0.3,0.526,0.174,positive,0.1027,positive,False,0.0,,14,3,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,True,5,matched_energy_and_context_terms,"countdown,cut,electricity",negative,negative,0.5883407592773438,0.5883407592773438,0.37847989797592163,0.03317931666970253
961733455768701,Ba zesco us in mtendere East we don't have power for one week sure what is your problem you people,2026-05-04T13:58:15.348060+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,ba zesco us in mtendere east we don t have power for one week sure what is your problem you people,21,ba zesco us mtendere east don t power week sure problem people,False,-0.1027,negative,-0.1027,0.164,0.643,0.193,negative,-0.1027,negative,False,0.0,,12,2,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0416666666666666,True,6,matched_energy_terms,"power,zesco",negative,negative,0.6222472786903381,0.6222472786903381,0.35891619324684143,0.0188364926725626
1232407294538572,My meter has no #,2026-05-04T13:58:15.348073+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,my meter has no,4,meter,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,meter,neutral,neutral,0.6727686524391174,0.20677107572555542,0.6727686524391174,0.12046036869287491
545625908323364,"Muli necibeleshi plus familiarity reason being you're the only provider. Why announcing deadline for two days when you can't provide adequate hours of power to your clients.
Stop kidding this is business.",2026-05-04T13:58:15.348087+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,muli necibeleshi plus familiarity reason being you re the only provider why announcing deadline for two days when you can t provide adequate hours of power to your clients stop kidding this is business,34,muli necibeleshi plus familiarity reason being re only provider announcing deadline two days t provide adequate hours power clients stop kidding business,False,0.0258,neutral,0.0258,0.14,0.766,0.094,neutral,0.0258,neutral,False,0.0,,22,3,0.0,0.0454545454545454,0.0,0.0909090909090909,0.0,0.0454545454545454,0.0,True,4,matched_energy_and_context_terms,"hours,power",negative,negative,0.8006728887557983,0.8006728887557983,0.18630999326705933,0.013017104007303715
1629003687972560,"And am only seeing this today,can I still update Zesco Limited",2026-05-04T13:58:15.348094+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,and am only seeing this today can i still update zesco limited,12,only seeing today still update zesco limited,False,-0.2263,negative,-0.2263,0.0,0.759,0.241,negative,-0.2263,negative,False,0.0,,7,1,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,True,4,matched_energy_terms,"update,zesco",neutral,neutral,0.8506824970245361,0.11012069135904312,0.8506824970245361,0.03919677063822746
1121022023058539,How are we going to update ifwe kimwesu takwaba amalaiti.,2026-05-04T13:58:15.348100+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,how are we going to update ifwe kimwesu takwaba amalaiti,10,how going update ifwe kimwesu takwaba amalaiti,False,0.0,neutral,-0.2,0.0,1.0,0.0,negative,-0.2,negative,True,-0.2,amalaiti,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_terms,"amalaiti,update",neutral,neutral,0.8971530795097351,0.047530267387628555,0.8971530795097351,0.05531671270728111
1262578571659737,Zesco what do you think is your problem,2026-05-04T13:58:15.348107+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zesco what do you think is your problem,8,zesco think problem,False,-0.4019,negative,-0.4019,0.0,0.426,0.574,negative,-0.4019,negative,False,0.0,,3,1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.1666666666666666,True,3,matched_energy_terms,zesco,neutral,neutral,0.6819769740104675,0.2735174000263214,0.6819769740104675,0.044505611062049866
565883462703544,So how will one update the meter if you don't have electricity? Do you people think very well in your offices,2026-05-04T13:58:15.348113+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,so how will one update the meter if you don t have electricity do you people think very well in your offices,22,how update meter don t electricity people think very well offices,False,0.3384,positive,0.3384,0.21,0.79,0.0,positive,0.3384,positive,False,0.0,,11,2,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,True,7,matched_energy_terms,"electricity,meter,update",negative,negative,0.7091080546379089,0.7091080546379089,0.272416889667511,0.018475022166967392
1268172254402121,We use solar to check ?,2026-05-04T13:58:15.348120+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,we use solar to check,5,use solar check,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,solar,neutral,neutral,0.854735791683197,0.06373227387666702,0.854735791683197,0.08153188973665237
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio good funso just how,False,0.4404,positive,0.4404,0.326,0.674,0.0,positive,0.4404,positive,False,0.0,,7,1,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,True,3,matched_energy_terms,power,positive,positive,0.8358203172683716,0.00827306229621172,0.15590660274028778,0.8358203172683716
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio exactly point,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.9065848588943481,0.024348370730876923,0.9065848588943481,0.06906678527593613
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio iwe stop,False,-0.296,negative,-0.296,0.0,0.645,0.355,negative,-0.296,negative,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.7237914800643921,0.20530186593532562,0.7237914800643921,0.0709066241979599
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio imagine power expect us update,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,1,0.0,0.125,0.0,0.125,0.0,0.125,0.0,True,4,matched_energy_terms,"power,update",neutral,neutral,0.8858015537261963,0.018756773322820663,0.8858015537261963,0.09544163942337036
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio yoh,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.9097328186035156,0.01270301267504692,0.9097328186035156,0.07756416499614716
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio imagine even threatening ati 24 november else disconnection catches lol,False,-0.1531,negative,-0.1531,0.163,0.64,0.198,negative,-0.1531,negative,False,0.0,,13,2,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0,0.0384615384615384,True,3,matched_energy_terms,power,negative,negative,0.6580803394317627,0.6580803394317627,0.32813310623168945,0.013786554336547852
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio exactly,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.9102658033370972,0.0417705662548542,0.9102658033370972,0.04796363413333893
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio meter works without power just press,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,matched_energy_terms,"meter,power",neutral,neutral,0.8838276267051697,0.049559466540813446,0.8838276267051697,0.06661292910575867
1085032883086669,"Zambians should begin to report ZESCO to CPC . You want people to follow your deadline when you are not providing the power in a proper manner. Supply the power during the day , then you can put a deadline that is close.",2026-05-04T13:58:15.347438+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zambians should begin to report zesco to cpc you want people to follow your deadline when you are not providing the power in a proper manner supply the power during the day then you can put a deadline that is close,41,chomba lesa malembeka please share cpc contacts power week now despite reporting zesco,False,0.5423,positive,0.5423,0.29,0.71,0.0,positive,0.5423,positive,False,0.0,,13,1,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,True,9,matched_energy_terms,"power,supply,zesco",neutral,neutral,0.8368894457817078,0.11492079496383667,0.8368894457817078,0.048189833760261536
1121022023058539,How are we going to update ifwe kimwesu takwaba amalaiti.,2026-05-04T13:58:15.348100+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,how are we going to update ifwe kimwesu takwaba amalaiti,10,chileshe tobias bepushe boi zoona,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_terms,"amalaiti,update",neutral,neutral,0.7390834093093872,0.038343559950590134,0.7390834093093872,0.22257298231124878
