comment_id,processed_text,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,roberta_label,roberta_raw_label,roberta_confidence,roberta_negative_score,roberta_neutral_score,roberta_positive_score
1322610832456208,mukuka lushomo need rest maybe tired,False,-0.4404,negative,-0.4404,0.0,0.633,0.367,negative,-0.4404,negative,False,0.0,,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7654982805252075,0.19165457785129547,0.7654982805252075,0.04284720867872238
1322610832456208,mukuka lushomo best advice ever,False,0.6369,positive,0.6369,0.512,0.488,0.0,positive,0.6369,positive,False,0.0,,5,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,positive,positive,0.9123408198356628,0.011194543913006783,0.07646466791629791,0.9123408198356628
1322610832456208,government liars starting top s chief liar,False,-0.7096,negative,-0.7096,0.157,0.261,0.583,negative,-0.7096,negative,False,0.0,,7,3,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,negative,negative,0.8688955903053284,0.8688955903053284,0.11880641430616379,0.01229797676205635
863524105753795,hussein abdi how long think last don t know people go 4 days without power,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,15,2,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,negative,negative,0.5053582787513733,0.5053582787513733,0.4748859405517578,0.019755790010094643
2498876370301527,carter bay say,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8577271103858948,0.06985334306955338,0.8577271103858948,0.07241953909397125
2498876370301527,pêzõ phyllis sinta kuwaya waya fye,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7615136504173279,0.04866642504930496,0.7615136504173279,0.18981993198394775
1322610832456208,mukuka lushomo swear even getting paid aii,False,-0.0516,negative,-0.0516,0.0,0.833,0.167,negative,-0.0516,negative,False,0.0,,7,1,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,neutral,neutral,0.7116867303848267,0.15527920424938202,0.7116867303848267,0.13303415477275848
1322610832456208,mukuka lushomo gonna feed families,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.709334135055542,0.0676129087805748,0.709334135055542,0.22305305302143097
1681413012651571,ve never school understand cause disability too much,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,2,0.0,0.0,0.0,0.125,0.125,0.0,0.0625,negative,negative,0.7983952760696411,0.7983952760696411,0.18282324075698853,0.018781516700983047
1681413012651571,dennis zulu comment seems funded someone,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7361716032028198,0.23607127368450165,0.7361716032028198,0.027757134288549423
1681413012651571,dennis zulu s ppl like u crisis u take down anything u would stress deal ppl like u,False,-0.4404,negative,-0.4404,0.239,0.431,0.33,negative,-0.4404,negative,False,0.0,,18,3,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,negative,negative,0.8177810907363892,0.8177810907363892,0.1698535531759262,0.012365388683974743
1681413012651571,dennis zulu sound like foolish men generation,False,0.1027,positive,0.1027,0.26,0.521,0.219,positive,0.1027,positive,False,0.0,,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.8204220533370972,0.8204220533370972,0.1683923602104187,0.01118558831512928
1681413012651571,dennis zulu son director uyu,False,0.0,neutral,-0.4,0.0,1.0,0.0,negative,-0.4,negative,True,-0.4,uyu,5,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,neutral,neutral,0.8960595726966858,0.03437046334147453,0.8960595726966858,0.06956985592842102
1681413012651571,mayaya jae imagine also those living near clinics never experienced going through true rain poor planning honestly speaking suffered,False,-0.128,negative,-0.128,0.214,0.554,0.232,negative,-0.128,negative,False,0.0,,19,3,0.0,0.0526315789473684,0.0,0.1578947368421052,0.0,0.0526315789473684,0.0,negative,negative,0.8520379662513733,0.8520379662513733,0.1394609808921814,0.008500988595187664
1681413012651571,dennis zulu due respect madam because cannot never sir re,False,0.4767,positive,0.4767,0.256,0.744,0.0,positive,0.4767,positive,False,0.0,,10,2,0.0,0.1,0.0,0.2,0.0,0.1,0.0,neutral,neutral,0.6506178379058838,0.22089612483978271,0.6506178379058838,0.12848612666130066
1681413012651571,dennis zulu just hope won t insulted comment,False,0.5106,positive,0.5106,0.475,0.288,0.237,positive,0.5106,positive,False,0.0,,8,1,0.0,0.125,0.0,0.125,0.0,0.125,0.0,neutral,neutral,0.7681564688682556,0.17218071222305298,0.7681564688682556,0.059662800282239914
1681413012651571,dennis zulu yaba better,False,0.4404,positive,0.1404,0.492,0.508,0.0,positive,0.1404,positive,True,-0.3,yaba,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7083803415298462,0.08244554698467255,0.7083803415298462,0.20917414128780365
1681413012651571,dennis zulu iwe upanga che chongo keep quiet don t wise things say,False,0.4767,positive,0.4767,0.22,0.78,0.0,positive,0.4767,positive,False,0.0,,13,3,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,neutral,neutral,0.6242708563804626,0.33718976378440857,0.6242708563804626,0.03853940963745117
1681413012651571,dennis zulu poor mindset,False,-0.4767,negative,-0.4767,0.0,0.492,0.508,negative,-0.4767,negative,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.7361236810684204,0.7361236810684204,0.24761439859867096,0.0162618737667799
1681413012651571,joana shula thanks reminding s talking like 5 years old man t remember hh told us,False,0.6597,positive,0.6597,0.329,0.671,0.0,positive,0.6597,positive,False,0.0,,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7697960734367371,0.08513323217630386,0.7697960734367371,0.14507074654102325
1681413012651571,dennis zulu responsible formulating time table really understand how many businesses crippled zesco three hour electrical during day would greatly lessen burden having worked however needs electricity people sleeping really poor planning zesco limited better considerate,False,-0.0954,negative,-0.0954,0.174,0.644,0.182,negative,-0.0954,negative,False,0.0,,36,8,0.0277777777777777,0.0833333333333333,0.0,0.0833333333333333,0.0555555555555555,0.0833333333333333,0.0416666666666666,negative,negative,0.6746786236763,0.6746786236763,0.29421812295913696,0.031103288754820824
1681413012651571,dennis zulu right electricity means zesco failed people zambia whether draught during floods zesco just supposed supply power people zambia every day zesco s day engineers must thinking how expand grids just thinking exporting neighbouring countries s people first mind population fast growing zesco seems sleeping note,False,-0.0772,negative,-0.0772,0.081,0.852,0.067,negative,-0.0772,negative,False,0.0,,47,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.8121494650840759,0.8121494650840759,0.17562295496463776,0.012227659113705158
1681413012651571,dennis zulu saying,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.888139009475708,0.04234543442726135,0.888139009475708,0.06951554119586945
1681413012651571,dennis zulu stop cutting trees start,False,-0.4019,negative,-0.4019,0.0,0.519,0.481,negative,-0.4019,negative,False,0.0,,6,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,negative,negative,0.5779199004173279,0.5779199004173279,0.3954201638698578,0.026659997180104256
1681413012651571,dennis zulu statement would make sense happening countries affected years drought know loadshedding hours zim example,False,-0.1531,negative,-0.1531,0.0,0.904,0.096,negative,-0.1531,negative,False,0.0,,16,3,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,neutral,neutral,0.8435871601104736,0.08756814897060394,0.8435871601104736,0.06884467601776123
1681413012651571,joana shula go sn start living ku dubai,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,1,0.0,0.125,0.0,0.0,0.0,0.125,0.0,neutral,neutral,0.7875254154205322,0.16545824706554413,0.7875254154205322,0.04701632261276245
1681413012651571,compare zambia dubai ninshi ulicikopo mumutwe pompweiwe,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8444586992263794,0.06894131004810333,0.8444586992263794,0.08659994602203369
1681413012651571,dennis zulu lishilu ili don t mind 3hrs ati appreciate,False,0.4019,positive,0.4019,0.252,0.748,0.0,positive,0.4019,positive,False,0.0,,10,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,neutral,neutral,0.699600100517273,0.053383924067020416,0.699600100517273,0.24701595306396484
1681413012651571,bruce mwanza very true wonder never plan future,False,0.4754,positive,0.4754,0.306,0.694,0.0,positive,0.4754,positive,False,0.0,,8,2,0.0,0.125,0.0,0.125,0.0,0.125,0.0,negative,negative,0.49485939741134644,0.49485939741134644,0.44792234897613525,0.05721832811832428
1681413012651571,dennis zulu ndiwe kapuba zesco customers signed contract supply power don t care power comes rains air,False,0.4939,positive,0.4939,0.176,0.824,0.0,positive,0.4939,positive,False,0.0,,17,2,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,neutral,neutral,0.798084557056427,0.1365230232477188,0.798084557056427,0.0653923898935318
1681413012651571,dennis zulu muli ulichipuba kaah nagu mulelwishiya ichito ku zesco mwila supportah ifya mugulu ichilubeyo,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8254942297935486,0.06131153553724289,0.8254942297935486,0.11319421231746674
1681413012651571,ninshi ndiwe ka activist kuma 24,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.9000787734985352,0.03390645980834961,0.9000787734985352,0.06601481884717941
1681413012651571,dennis zulu learn appreciate quick sell than buy neighboring countries excess power buying those countries mind still exporting power,False,0.4019,positive,0.4019,0.13,0.87,0.0,positive,0.4019,positive,False,0.0,,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7390792369842529,0.20418058335781097,0.7390792369842529,0.05674012005329132
1681413012651571,nothing appreciate dennis zulu people need electricity everyday appreciate mungulu uyo,False,-0.5448,negative,-1.0,0.0,0.666,0.334,negative,-1.0,negative,True,-0.8,mungulu,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.7795324325561523,0.7795324325561523,0.19818231463432312,0.02228526584804058
1681413012651571,dennis zulu osalengese insult pamozi naba zesco don t know people kuntanshi given offer other ways generate power mines other sources zambia very blessed country because poor leadership selfishness never end,False,-0.6003,negative,-0.6003,0.107,0.662,0.232,negative,-0.6003,negative,False,0.0,,31,5,0.032258064516129,0.0,0.0,0.032258064516129,0.032258064516129,0.0,0.032258064516129,negative,negative,0.7860667705535889,0.7860667705535889,0.19178588688373566,0.022147368639707565
1681413012651571,dennis zulu musula obe na ba zesco abobene,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.9107028841972351,0.031506218016147614,0.9107028841972351,0.05779089033603668
1681413012651571,dennis zuluwith duel respect polo yanu boss,False,0.4767,positive,0.4767,0.341,0.659,0.0,positive,0.4767,positive,False,0.0,,7,2,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.2857142857142857,0.0714285714285714,neutral,neutral,0.7783458828926086,0.04430205747485161,0.7783458828926086,0.17735204100608826
1681413012651571,dennis zulu see life,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7883696556091309,0.061366911977529526,0.7883696556091309,0.15026338398456573
1681413012651571,koma chimwana iwe ndiwe chituzu,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7766832709312439,0.1200825423002243,0.7766832709312439,0.1032341942191124
1681413012651571,dennis zulu problem feel too comfortable suffering,False,-0.3612,negative,-0.3612,0.252,0.305,0.443,negative,-0.3612,negative,False,0.0,,7,2,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.1428571428571428,negative,negative,0.7506834864616394,0.7506834864616394,0.23426654934883118,0.015049990266561508
1681413012651571,dennis zulu need forfeit voters card people think like should involved important decisions,False,0.5106,positive,0.5106,0.281,0.719,0.0,positive,0.5106,positive,False,0.0,,13,2,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,neutral,neutral,0.7493001818656921,0.19338174164295197,0.7493001818656921,0.05731809511780739
1681413012651571,ba zulu u zambia earth heaven power off take power selling us need power take care family,False,0.7579,positive,0.7579,0.317,0.683,0.0,positive,0.7579,positive,False,0.0,,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8345465064048767,0.05735529586672783,0.8345465064048767,0.10809818655252457
1681413012651571,dennis zulu stop smoking ll stop talking nonsense,False,-0.7269,negative,-0.7269,0.0,0.413,0.587,negative,-0.7269,negative,False,0.0,,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.797111988067627,0.797111988067627,0.188596710562706,0.014291314408183098
1681413012651571,dennis zulu ok u give us power during day,False,0.296,positive,0.296,0.239,0.761,0.0,positive,0.296,positive,False,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7186404466629028,0.026579955592751503,0.7186404466629028,0.254779577255249
1681413012651571,dennis zulu panyo pako,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8539409637451172,0.05096392706036568,0.8539409637451172,0.09509513527154922
1681413012651571,meé burñà thank,False,0.3612,positive,0.3612,0.556,0.444,0.0,positive,0.3612,positive,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.6636664867401123,0.05714665353298187,0.6636664867401123,0.2791869044303894
1681413012651571,dennis zulu dull,False,-0.4019,negative,-0.4019,0.0,0.426,0.574,negative,-0.4019,negative,False,0.0,,3,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,neutral,neutral,0.4992581307888031,0.45569610595703125,0.4992581307888031,0.045045800507068634
1681413012651571,bruce mwanza even import power tanzania also make sense than telling people appreciate anyhow import power adjust tariffs blame know drought giving people fake solutions 3hours per day,False,0.0772,positive,0.0772,0.193,0.652,0.156,positive,0.0772,positive,False,0.0,,28,5,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0178571428571428,negative,negative,0.6635453104972839,0.6635453104972839,0.30836737155914307,0.02808736078441143
1681413012651571,dennis zulu stop commenting rubbish,False,-0.296,negative,-0.296,0.0,0.645,0.355,negative,-0.296,negative,False,0.0,,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.8632127046585083,0.8632127046585083,0.12725576758384705,0.009531530551612377
1681413012651571,dennis zulu appreciate nonsense real things say mwe,True,0.0,neutral,0.0,0.237,0.526,0.237,negative,0.0,negative,False,0.0,,8,2,0.0,0.0,0.0,0.125,0.0,0.0,0.0,neutral,neutral,0.6479936242103577,0.2748965919017792,0.6479936242103577,0.07710976898670197
1681413012651571,another dull chap earstern power busy supporting va zee s ife vaku chipata batinena ati ndife vopwalala koma tu chawa,False,0.0516,positive,-1.0,0.128,0.752,0.119,negative,-1.0,negative,True,-1.2,"chawa,zee",20,2,0.0,0.0,0.0,0.05,0.05,0.0,0.025,neutral,neutral,0.5120720267295837,0.42993858456611633,0.5120720267295837,0.05798933655023575
1681413012651571,dennis zulu comments kwati nindoshi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8631401658058167,0.0882120355963707,0.8631401658058167,0.04864778369665146
556562440150002,24 03 imwe finshi ifi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8673118352890015,0.0632329210639,0.8673118352890015,0.06945530325174332
1990117874793593,lusaka only province how other zesco limited,False,-0.2263,negative,-0.2263,0.0,0.759,0.241,negative,-0.2263,negative,False,0.0,,7,1,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,neutral,neutral,0.8515413403511047,0.09366249293088913,0.8515413403511047,0.05479617416858673
2194417584274876,jock,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7136864066123962,0.09891466796398163,0.7136864066123962,0.18739895522594452
2251977241829025,vaupuba che govt ought ashamed,False,-0.4767,negative,-0.4767,0.0,0.563,0.437,negative,-0.4767,negative,False,0.0,,5,1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,negative,negative,0.868434727191925,0.868434727191925,0.1212899461388588,0.010275278240442276
1104749081073997,manje 24 03 niyachani better keep,False,0.4404,positive,0.1404,0.367,0.633,0.0,positive,0.1404,positive,True,-0.3,manje,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7715569734573364,0.056805867701768875,0.7715569734573364,0.1716371327638626
508574368732227,ala thought zesco limited director said power stable wahala now,False,0.0772,positive,0.0772,0.182,0.661,0.157,positive,0.0772,positive,False,0.0,,10,4,0.1,0.1,0.0,0.2,0.1,0.1,0.1,neutral,neutral,0.8109803795814514,0.13924038410186768,0.8109803795814514,0.04977922886610031
1204375977535861,tikangiwa ku recorder nyimbo because excuses vizimyeni chabe azawizi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7436231970787048,0.1666005700826645,0.7436231970787048,0.08977621048688889
1592074491745426,mean fili hawazi ine day awe lesa wabonse ba zesco limited naifwe kakasanika,False,-0.2263,negative,-0.9263,0.0,0.863,0.137,negative,-0.9263,negative,True,-0.7,awe,13,1,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,neutral,neutral,0.6677365899085999,0.2933931052684784,0.6677365899085999,0.038870301097631454
1065511448911076,matter still faith jesus name day load shedding remain history,False,0.4404,positive,0.4404,0.328,0.672,0.0,positive,0.4404,positive,False,0.0,,10,1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,neutral,neutral,0.7260866165161133,0.09467942267656326,0.7260866165161133,0.17923401296138763
556562440150002,gutta beats august almost,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,positive,0.5513282418251038,0.01322527602314949,0.43544653058052063,0.5513282418251038
1104749081073997,royd mulenga better than nothing boi just go solar,False,0.4404,positive,0.4404,0.266,0.734,0.0,positive,0.4404,positive,False,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.4901261031627655,0.32821327447891235,0.4901261031627655,0.18166062235832214
1104749081073997,voice chilolo better naiwe 24 hrs finshi wingabomfya amalaiti,False,0.4404,positive,0.2404,0.266,0.734,0.0,positive,0.2404,positive,True,-0.2,amalaiti,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7233968377113342,0.03797352686524391,0.7233968377113342,0.23862962424755096
1104749081073997,royd mulenga still hire genset mid morning pump water,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,1,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,neutral,neutral,0.8113879561424255,0.15031982958316803,0.8113879561424255,0.038292232900857925
1036704091281880,imwe ba zesco limited s ben 4 days don t power ju zingalume stable talked,False,0.0772,positive,0.0772,0.156,0.709,0.135,positive,0.0772,positive,False,0.0,,15,3,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,neutral,neutral,0.8047745823860168,0.15876322984695435,0.8047745823860168,0.036462243646383286
1080319553682590,ili che new normal zambia,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8255051374435425,0.04502334073185921,0.8255051374435425,0.12947148084640503
503926359183192,muleikalafye nga bufi mubepa,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7920522689819336,0.13745218515396118,0.7920522689819336,0.07049558311700821
530793942990369,t just make solar plant since s company telling people started making own power using thought toilets know soon s bye bye zesco,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,23,3,0.0,0.1304347826086956,0.0,0.0,0.0,0.1304347826086956,0.0,negative,negative,0.49800604581832886,0.49800604581832886,0.45939356088638306,0.04260045289993286
499831529550033,group h don t power 2 days now ba zesco limited s going,False,-0.2263,negative,-0.2263,0.0,0.808,0.192,negative,-0.2263,negative,False,0.0,,13,2,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,neutral,neutral,0.548019528388977,0.4313710331916809,0.548019528388977,0.02060946449637413
844212421225503,just remove zesco bring chinese since mwakangiwa try china now japan,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,1,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,neutral,neutral,0.5274576544761658,0.4433348476886749,0.5274576544761658,0.029207518324255943
1035293141732345,nothing changed kumwesu,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.6893699765205383,0.23148898780345917,0.6893699765205383,0.07914102077484131
891631489062518,muchinga zesco limited,False,-0.2263,negative,-0.2263,0.0,0.513,0.487,negative,-0.2263,negative,False,0.0,,3,1,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,neutral,neutral,0.807585597038269,0.04515765607357025,0.807585597038269,0.1472567468881607
1483273142358575,thank update,False,0.3612,positive,0.3612,0.714,0.286,0.0,positive,0.3612,positive,False,0.0,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,positive,0.6043187379837036,0.02444629743695259,0.3712348937988281,0.6043187379837036
508574368732227,olivia mulenga talking zesco also writing umungulu,False,0.0,neutral,-0.8,0.0,1.0,0.0,negative,-0.8,negative,True,-0.8,umungulu,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.9222988486289978,0.033445972949266434,0.9222988486289978,0.04425515606999397
2251977241829025,melinda k banda always say t wait voted tired want,False,-0.3818,negative,-0.3818,0.127,0.588,0.284,negative,-0.3818,negative,False,0.0,,10,2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,neutral,neutral,0.5824874639511108,0.365658164024353,0.5824874639511108,0.051854342222213745
2251977241829025,sharon kalambo right still t believe voted now failing manage system,False,-0.5106,negative,-0.5106,0.0,0.732,0.268,negative,-0.5106,negative,False,0.0,,11,3,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,negative,negative,0.8620548248291016,0.8620548248291016,0.12957778573036194,0.008367437869310379
1065511448911076,chanda phiri never happen zambia know politician assumes office president always sale power corrupt agendas means stealing forget load shedding end zambia,False,-0.6808,negative,-0.6808,0.0,0.781,0.219,negative,-0.6808,negative,False,0.0,,22,5,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,0.0454545454545454,0.0,negative,negative,0.8414945006370544,0.8414945006370544,0.1457715779542923,0.01273384504020214
1065511448911076,noble excellent governor felix wala,False,0.7717,positive,0.7717,0.691,0.309,0.0,positive,0.7717,positive,False,0.0,,5,3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,positive,positive,0.9193649888038635,0.009447758086025715,0.07118730247020721,0.9193649888038635
1065511448911076,chanda phiri mark words see load shedding ever end zambia load shedding us since time memorial able something end,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,19,2,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.0526315789473684,0.0263157894736842,negative,negative,0.704716145992279,0.704716145992279,0.2647991180419922,0.030484642833471298
1065511448911076,noble excellent governor felix get u could happen sometime because load shedding continues won t rely government future us come private organization could supply electricity,False,0.886,positive,0.886,0.342,0.658,0.0,positive,0.886,positive,False,0.0,,25,8,0.0,0.08,0.04,0.16,0.0,0.08,0.0,positive,positive,0.5279741287231445,0.0689363032579422,0.4030895233154297,0.5279741287231445
1070057597856274,guys funny,False,0.4404,positive,0.4404,0.744,0.256,0.0,positive,0.4404,positive,False,0.0,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,positive,0.5399937033653259,0.043334998190402985,0.4166712462902069,0.5399937033653259
539670581926451,go ku farm kansi tumalaiti tunkhalako kuma farmers,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,1,0.0,0.125,0.0,0.0,0.0,0.125,0.0,neutral,neutral,0.7492966055870056,0.20438911020755768,0.7492966055870056,0.04631418362259865
844195164551003,haven t seen power two days,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,1,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,negative,negative,0.7624356150627136,0.7624356150627136,0.22477205097675323,0.012792343273758888
1246634919988812,okay ba zesco limited joke s even funny mxxxm,False,0.6249,positive,0.6249,0.543,0.31,0.147,positive,0.6249,positive,False,0.0,,9,2,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,positive,positive,0.7047576308250427,0.011484944261610508,0.28375744819641113,0.7047576308250427
1213752056497264,12 00 1205 atleast bulb blinked today,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7278144955635071,0.017567574977874756,0.7278144955635071,0.25461792945861816
8568999953161611,al kabiye uko just leave us,False,-0.0516,negative,-0.0516,0.0,0.806,0.194,negative,-0.0516,negative,False,0.0,,6,1,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333,negative,negative,0.6649704575538635,0.6649704575538635,0.3152257204055786,0.01980382204055786
3911864205725331,15 days just way preparing us waste,False,-0.4215,negative,-0.4215,0.0,0.682,0.318,negative,-0.4215,negative,False,0.0,,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.5659902095794678,0.5659902095794678,0.4024827480316162,0.03152700513601303
