comment_id,text,timestamp,source_url,text_clean,word_count,processed_text,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_base_anger,nrc_base_anticipation,nrc_base_fear,nrc_base_trust,nrc_base_sadness,nrc_base_hope,nrc_base_frustration,local_emotion_applied,local_emotion_terms,local_emotion_match_count,local_anger_score,local_fear_score,local_trust_score,local_hope_score,local_sadness_score,local_frustration_score,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,is_relevant,relevance_score,relevance_reason,relevance_terms,roberta_label,roberta_raw_label,roberta_confidence,roberta_negative_score,roberta_neutral_score,roberta_positive_score
1107970484246496,"Prepaid meter works with power how are we going to update without power,teach us how to update without power or come and update,zesco isn't serious we nid plan b to go solar or generator   so that they remain without customers",2026-05-04T13:58:15.351433+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,prepaid meter works with power how are we going to update without power teach us how to update without power or come and update zesco isn t serious we nid plan b to go solar or generator so that they remain without customers,43,prepaid meter works power how going update without power teach us how update without power come update zesco isn t serious nid plan b go solar generator remain without customers,False,-0.0772,negative,-0.0772,0.0,0.954,0.046,negative,-0.0772,negative,False,0.0,,30,2,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0,True,17,matched_energy_and_context_terms,"come,generator,meter,power,solar,update,zesco",negative,negative,0.819903552532196,0.819903552532196,0.1714256703853607,0.0086708152666687
382025698309470,Get serious about 1st October not net metering,2026-05-04T14:01:35.261273+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,get serious about 1st october not net metering,8,phoebe nachandeh exactly too peaceful tolerant otherwise enough stories,False,0.6486,positive,0.6486,0.431,0.569,0.0,positive,0.6486,positive,False,0.0,,9,2,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,True,9,matched_energy_terms,"1st,metering,net metering,october",neutral,neutral,0.566288411617279,0.2969233691692352,0.566288411617279,0.1367882043123245
856102363268876,"Zesco Limited you're not serious as a company, aside from people not having power to do your exercise, some people do business and they have traveled to different places, some out of the country and their houses are  locked....how are they supposed to deal with your deadline of tomorrow??? They should come back, update your meter and travel back to continue with their businesses?? Put a month notice not iyo 24hrs as if we all live in the same house with the same programs. Just because you always go back to your house, it doesn't mean everyone does!!! And just because you leave people home it doesn't mean everyone does, mwabako na logical that's why even this load shedding keeps worsening",2026-05-04T13:58:15.351148+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zesco limited you re not serious as a company aside from people not having power to do your exercise some people do business and they have traveled to different places some out of the country and their houses are locked how are they supposed to deal with your deadline of tomorrow they should come back update your meter and travel back to continue with their businesses put a month notice not iyo 24hrs as if we all live in the same house with the same programs just because you always go back to your house it doesn t mean everyone does and just because you leave people home it doesn t mean everyone does mwabako na logical that s why even this load shedding keeps worsening,126,zesco limited re serious company aside people having power exercise people business traveled different places country houses locked how supposed deal deadline tomorrow should come back update meter travel back continue businesses put month notice iyo 24hrs live same house same programs just because always go back house doesn t mean everyone just because leave people home doesn t mean everyone mwabako na logical s even load shedding keeps worsening,False,-0.6597,negative,-0.6597,0.0,0.895,0.105,negative,-0.6597,negative,False,0.0,,70,7,0.0142857142857142,0.0428571428571428,0.0,0.0285714285714285,0.0428571428571428,0.0428571428571428,0.0285714285714285,True,mwabako,1,0.9,0.1,0.0,0.0,0.5,0.9,0.9142857142857144,0.0428571428571428,0.1,0.0285714285714285,0.5428571428571428,0.0428571428571428,0.9285714285714286,True,15,matched_energy_and_context_terms,"come,load shedding,meter,power,update,zesco",neutral,neutral,0.7619333267211914,0.2059571146965026,0.7619333267211914,0.0321094952523708
311057938684793,Does bally know about this loadsheding issue coz I remember he was once against when all this started happening in PF anyway,2026-05-04T13:59:33.354654+00:00,https://www.facebook.com/100057335174945/posts/924732422781255/?app=fbl,does bally know about this loadsheding issue coz i remember he was once against when all this started happening in pf anyway,22,mirriam chilwashi power went giving speech arrival same zesco apologized like s apologize shouldn t know how feels though,False,0.765,positive,0.765,0.398,0.602,0.0,positive,0.765,positive,False,0.0,,19,4,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0263157894736842,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0263157894736842,True,9,matched_energy_terms,"loadsheding,power,zesco",neutral,neutral,0.714013934135437,0.2438543736934662,0.714013934135437,0.0421316511929035
1070921764512873,You can check without power?,2026-05-04T13:58:15.347918+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,you can check without power,5,check without power,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.6164087653160095,0.3426737487316131,0.6164087653160095,0.0409175083041191
1912761259204872,Give us an update today its1st October not ifyo,2026-05-04T14:01:35.261196+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,give us an update today its1st october not ifyo,9,give us update today its1st october ifyo,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2,matched_post_context_terms,"october,update",neutral,neutral,0.8551502823829651,0.0179362781345844,0.8551502823829651,0.1269133985042572
442381161642601,"Lelo nipa 1 October but we don't have power at home, what is your problem, learn to speak the truth",2026-05-04T14:01:35.262049+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,lelo nipa 1 october but we don t have power at home what is your problem learn to speak the truth,21,lelo nipa 1 october don t power home problem learn speak truth,False,-0.1027,negative,-0.1027,0.177,0.615,0.208,negative,-0.1027,negative,False,0.0,,12,4,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0416666666666666,True,"lelo,nipa",2,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0833333333333333,0.1666666666666666,0.1833333333333333,0.0,0.2416666666666666,True,4,matched_energy_terms,"october,power",neutral,neutral,0.5304359793663025,0.4452848434448242,0.5304359793663025,0.0242791827768087
841991163531334,We were told power would come in at 6am and then go at 12pm according to the new 6 hourly schedule. Over the past 2 days you have been taking power away at 10am instead of 12pm- meaning we’re only having 4 hours instead of the 6. Why can’t you just stick to what you say? Rather just take us back to the 12 hourly schedule then so we can plan better. It’s extremely frustrating!-Kabitaka Solwezi area,2026-04-19T20:45:15.206633+00:00,https://www.facebook.com/100057335174945/posts/655022869752213/?app=fbl,we were told power would come in at 6am and then go at 12pm according to the new 6 hourly schedule over the past 2 days you have been taking power away at 10am instead of 12pm meaning we’re only having 4 hours instead of the 6 why can’t you just stick to what you say rather just take us back to the 12 hourly schedule then so we can plan better it’s extremely frustrating kabitaka solwezi area,81,lorna blue kanema imagine m frustrated,False,-0.5267,negative,-0.5267,0.0,0.541,0.459,negative,-0.5267,negative,False,0.0,,6,2,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,True,6,matched_energy_and_context_terms,"come,hours,power,schedule",negative,negative,0.7777820229530334,0.7777820229530334,0.2076115161180496,0.0146064478904008
618831263798949,Ninshi group D will always not have power in the night because week in week out our schedule is in the afternoon...kuseni kunalakwa chani🙄🙄,2026-05-04T13:59:33.354649+00:00,https://www.facebook.com/100057335174945/posts/924732422781255/?app=fbl,ninshi group d will always not have power in the night because week in week out our schedule is in the afternoon kuseni kunalakwa chani🙄🙄,25,zesco limited week before load shedding went 22hrs group d how long endure schedule us dark past 3 weeks,False,-0.2263,negative,-0.2263,0.0,0.894,0.106,negative,-0.2263,negative,False,0.0,,19,4,0.0526315789473684,0.0526315789473684,0.0,0.0,0.1052631578947368,0.0526315789473684,0.0789473684210526,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.1052631578947368,0.0526315789473684,0.0789473684210526,True,12,matched_energy_and_context_terms,"group,load shedding,power,schedule,zesco",negative,negative,0.5359214544296265,0.5359214544296265,0.4495811760425567,0.0144974142313003
2299770710224782,"This means that power will be cut twice, and restored twice. The 12 hours still stands. You need a calculator to understand the language used in the notice 🤔",2026-05-04T13:54:42.212625+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,this means that power will be cut twice and restored twice the 12 hours still stands you need a calculator to understand the language used in the notice 🤔,28,means power cut twice restored twice 12 hours still stands need calculator understand language used notice,False,0.0772,positive,0.0772,0.13,0.757,0.114,positive,0.0772,positive,False,0.0,,16,1,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,True,10,matched_energy_and_context_terms,"cut,hours,power,power cut,restored",negative,negative,0.6330294609069824,0.6330294609069824,0.3547378182411194,0.0122327003628015
512295627663520,Govt should construct more hydro power generations in luapula and north western provinces which receive more rainfall failure to do so LYASHI LYAKWAKALEYA.,2026-05-04T13:54:42.209053+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,govt should construct more hydro power generations in luapula and north western provinces which receive more rainfall failure to do so lyashi lyakwakaleya,23,govt should construct hydro power generations luapula north western provinces receive rainfall failure lyashi lyakwakaleya,False,-0.5106,negative,-0.5106,0.0,0.809,0.191,negative,-0.5106,negative,False,0.0,,15,2,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0333333333333333,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0333333333333333,True,6,matched_energy_terms,"hydro,power",negative,negative,0.6178712248802185,0.6178712248802185,0.3638644218444824,0.018264316022396
858344209510713,How do we update when power comes at 03 and goes at 04 before we wake up va zee.😏 group c libala stage 3 yotam  Muleya Road mwachilamo ba Zesco Limited  and you expect us to update ai awe vichiteni mweka Kwamene uko,2026-05-04T13:58:15.350640+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,how do we update when power comes at 03 and goes at 04 before we wake up va zee 😏 group c libala stage 3 yotam muleya road mwachilamo ba zesco limited and you expect us to update ai awe vichiteni mweka kwamene uko,43,how update power comes 03 goes 04 before wake va zee group c libala stage 3 yotam muleya road mwachilamo ba zesco limited expect us update ai awe vichiteni mweka kwamene uko,False,-0.2263,negative,-1.0,0.0,0.939,0.061,negative,-1.0,negative,True,-1.2,"awe,zee",32,2,0.03125,0.03125,0.0,0.03125,0.03125,0.03125,0.03125,True,"mwachilamo,zee",2,0.55,0.05,0.0,0.0,0.15,0.65,0.58125,0.03125,0.05,0.03125,0.18125,0.03125,0.68125,True,8,matched_energy_and_context_terms,"group,power,update,zesco",neutral,neutral,0.920617401599884,0.0139518408104777,0.920617401599884,0.0654307752847671
1532390074051752,"Dear Zesco Limited we understand we are in this crisis together, but you also have to keep your word. Today is the first of October we had our hopes up. What’s the update ??",2026-05-04T14:01:35.261483+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,dear zesco limited we understand we are in this crisis together but you also have to keep your word today is the first of october we had our hopes up what’s the update,34,dear zesco limited understand crisis together also keep word today first october hopes s update,False,-0.1531,negative,-0.1531,0.252,0.467,0.28,negative,-0.1531,negative,False,0.0,,15,4,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,True,5,matched_energy_terms,"october,update,zesco",neutral,neutral,0.6732003092765808,0.2706031799316406,0.6732003092765808,0.0561965443193912
562479005929095,This is a lie in my area power went around 24hrs up to now,2026-05-04T13:54:42.212039+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,this is a lie in my area power went around 24hrs up to now,14,lie area power went around 24hrs now,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,1,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,True,3,matched_energy_terms,power,neutral,neutral,0.8203193545341492,0.1355733424425125,0.8203193545341492,0.0441072322428226
548620763967575,"Zesco you’re busy acting like you’re developing the country but here you are taking away our electricity I mean no I’m a young  Entrepreneur who depends on electricity but it already went for 6 hours and just got back but then you take it 20 minutes later are you serious,I’m personally protesting against this injustice",2026-04-19T20:45:15.205746+00:00,https://www.facebook.com/100057335174945/posts/655022869752213/?app=fbl,zesco you’re busy acting like you’re developing the country but here you are taking away our electricity i mean no i’m a young entrepreneur who depends on electricity but it already went for 6 hours and just got back but then you take it 20 minutes later are you serious i’m personally protesting against this injustice,60,zesco re busy acting like re developing country taking away electricity mean m young entrepreneur depends electricity already went 6 hours just got back take 20 minutes later serious m personally protesting against injustice,False,-0.6486,negative,-0.6486,0.067,0.724,0.209,negative,-0.6486,negative,False,0.0,,34,4,0.0294117647058823,0.0294117647058823,0.0,0.0,0.0,0.0294117647058823,0.0147058823529411,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0294117647058823,0.0,0.0,0.0,0.0294117647058823,0.0147058823529411,True,7,matched_energy_and_context_terms,"electricity,hours,zesco",negative,negative,0.8739784955978394,0.8739784955978394,0.1160861700773239,0.0099352961406111
785494693222158,So ninshi ku solwezi they have no use for electricity for you to put these hours muleti nokuti at about kwati fyamano and already your power supply even without load shedding is pathetic yet the country does collect enough revenue from northwest you guys are jokers,2026-05-04T13:59:33.355518+00:00,https://www.facebook.com/100057335174945/posts/924732422781255/?app=fbl,so ninshi ku solwezi they have no use for electricity for you to put these hours muleti nokuti at about kwati fyamano and already your power supply even without load shedding is pathetic yet the country does collect enough revenue from northwest you guys are jokers,46,ninshi ku solwezi use electricity put hours muleti nokuti kwati fyamano already power supply even without load shedding pathetic yet country collect enough revenue northwest guys jokers,True,0.4585,positive,0.4585,0.103,0.897,0.0,negative,0.4585,negative,False,0.0,,27,3,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0185185185185185,True,ninshi,1,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.137037037037037,0.0,0.2185185185185185,True,18,matched_energy_and_context_terms,"electricity,hours,load shedding,power,power supply,supply",negative,negative,0.8118720650672913,0.8118720650672913,0.1754767894744873,0.0126511836424469
534011082795785,Ichibeleshi ukutikama bamambala imwe🤔Just why should I wake up @ 01 to check if the nonsense is up to date in its mungulu state.,2026-05-04T13:58:15.351202+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,ichibeleshi ukutikama bamambala imwe🤔just why should i wake up 01 to check if the nonsense is up to date in its mungulu state,24,ven dar ukutumpa kweka kweka peacefully sleeping backup system elo njime zesco wants let switch off ll actually favour kale naleka ukucibomfya,False,0.743,positive,0.743,0.24,0.76,0.0,positive,0.743,positive,False,0.0,,22,1,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,True,5,matched_energy_and_context_terms,"off,switch,zesco",neutral,neutral,0.7821841239929199,0.0469303429126739,0.7821841239929199,0.1708855330944061
2640596836083446,"Power went yesterday 4pm back 4am
Today 5am power went back 11am
12 hours power gone kaya when back",2026-04-19T20:45:15.207319+00:00,https://www.facebook.com/100057335174945/posts/655022869752213/?app=fbl,power went yesterday 4pm back 4am today 5am power went back 11am 12 hours power gone kaya when back,19,conspam ltc moment announced stopped buying,False,-0.2263,negative,-0.2263,0.0,0.725,0.275,negative,-0.2263,negative,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,matched_energy_and_context_terms,"gone,hours,power",neutral,neutral,0.6385365128517151,0.3091218471527099,0.6385365128517151,0.0523416884243488
1199230334693940,Same old story just on a different day. Thought you are reducing the number of load shedding hours .,2026-05-04T13:56:54.828079+00:00,https://www.facebook.com/100057335174945/posts/1030474368873726/?app=fbl,same old story just on a different day thought you are reducing the number of load shedding hours,18,same old story just different day thought reducing number load shedding hours,False,0.0772,positive,0.0772,0.106,0.894,0.0,positive,0.0772,positive,False,0.0,,12,1,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,True,5,matched_energy_and_context_terms,"hours,load shedding",negative,negative,0.695490837097168,0.695490837097168,0.2918590903282165,0.0126500325277447
618831263798949,Ninshi group D will always not have power in the night because week in week out our schedule is in the afternoon...kuseni kunalakwa chani🙄🙄,2026-05-04T13:59:33.354649+00:00,https://www.facebook.com/100057335174945/posts/924732422781255/?app=fbl,ninshi group d will always not have power in the night because week in week out our schedule is in the afternoon kuseni kunalakwa chani🙄🙄,25,zesco limited s extra 1 load shedding 15 hours power work catch affected extra hour,False,-0.3612,negative,-0.3612,0.0,0.759,0.241,negative,-0.3612,negative,False,0.0,,15,4,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,True,13,matched_energy_and_context_terms,"group,hours,load shedding,power,schedule,zesco",negative,negative,0.6702435612678528,0.6702435612678528,0.3203510344028473,0.0094054155051708
691617299082811,"Ba zesco start when.
Here in kabulonga you got power from 01hrs UpTo no signal 🚦😭😭😭😭",2026-04-19T20:45:15.207308+00:00,https://www.facebook.com/100057335174945/posts/655022869752213/?app=fbl,ba zesco start when here in kabulonga you got power from 01hrs upto no signal 🚦😭😭😭😭,15,ba zesco start kabulonga got power 01hrs upto signal,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,1,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,True,6,matched_energy_terms,"power,zesco",neutral,neutral,0.8275420069694519,0.0137228360399603,0.8275420069694519,0.1587351411581039
8568999953161611,Al kabiye uko. Just leave us!,2026-05-04T13:56:54.827278+00:00,https://www.facebook.com/100057335174945/posts/1030474368873726/?app=fbl,al kabiye uko just leave us,6,roxanne barratt ati come 1st october power situation stabilise only present us rubbish,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,13,2,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,True,6,matched_energy_and_context_terms,"1st,come,october,power",negative,negative,0.8104493618011475,0.8104493618011475,0.1766689419746399,0.0128817530348896
698635551799988,So what difference will it make? It's still load shedding which was heavily criticized previously!,2026-05-04T13:54:42.212528+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so what difference will it make it s still load shedding which was heavily criticized previously,16,difference make s still load shedding heavily criticized previously,False,-0.3612,negative,-0.3612,0.0,0.737,0.263,negative,-0.3612,negative,False,0.0,,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_terms,load shedding,neutral,neutral,0.534606397151947,0.4471264481544494,0.534606397151947,0.0182671304792165
1285634082469975,You expect us to update and yet it been over 2 weeks now without power. Your call centre keep on giving us complaint number.  This is not working 🤬,2026-05-04T13:58:15.347898+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,you expect us to update and yet it been over 2 weeks now without power your call centre keep on giving us complaint number this is not working 🤬,28,expect us update yet over 2 weeks now without power call centre keep giving us complaint number working,False,0.128,positive,0.128,0.186,0.704,0.111,positive,0.128,positive,False,0.0,,18,4,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0277777777777777,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0277777777777777,True,4,matched_energy_terms,"power,update",negative,negative,0.8180854320526123,0.8180854320526123,0.171132430434227,0.0107820564880967
1263988527596153,"Zesco are not doing this as a free service 2 d zambian pipo bcoz pipo are pay over K4000.
It's so disappointg dat even gvmt owned companies are treating us like chine companies.
We thot changing d gvmt was going to change pipo's minds in gvmt bt to no avail at all.
Zambia wa chula.",2026-04-19T20:47:53.561496+00:00,https://www.facebook.com/100064625412288/posts/681728317324676/?app=fbl,zesco are not doing this as a free service 2 d zambian pipo bcoz pipo are pay over k4000 it s so disappointg dat even gvmt owned companies are treating us like chine companies we thot changing d gvmt was going to change pipo s minds in gvmt bt to no avail at all zambia wa chula,57,zesco doing free service 2 d zambian pipo bcoz pipo pay over k4000 s disappointg dat even gvmt owned companies treating us like chine companies thot changing d gvmt going change pipo s minds gvmt bt avail zambia wa chula,False,0.6597,positive,0.6597,0.148,0.816,0.036,positive,0.6597,positive,False,0.0,,40,2,0.0,0.025,0.025,0.025,0.0,0.025,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0,0.025,0.0,True,3,matched_energy_terms,zesco,neutral,neutral,0.6552446484565735,0.2721560597419739,0.6552446484565735,0.0725992619991302
807091348033010,"Group E, let’s create a WhatsApp group to wake each other up at 24 to charge phones, iron, cook beans and just celebrate/watch electricity.",2026-05-04T13:56:54.827361+00:00,https://www.facebook.com/100057335174945/posts/1030474368873726/?app=fbl,group e let’s create a whatsapp group to wake each other up at 24 to charge phones iron cook beans and just celebrate watch electricity,26,susan j stephens share link please because ine t manage,False,0.5423,positive,0.5423,0.429,0.571,0.0,positive,0.5423,positive,False,0.0,,10,2,0.0,0.1,0.0,0.2,0.0,0.1,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.0,True,5,matched_energy_and_context_terms,"charge,electricity,group",neutral,neutral,0.813016951084137,0.1098896265029907,0.813016951084137,0.0770933553576469
706802090951757,"So power will now start going twice in a day, power went earlier at 5 came back around 11 and now it’s gone. At least be honest…",2026-04-19T20:45:15.207086+00:00,https://www.facebook.com/100057335174945/posts/655022869752213/?app=fbl,so power will now start going twice in a day power went earlier at 5 came back around 11 and now it’s gone at least be honest…,28,power now start going twice day power went earlier 5 came back around 11 now s gone least honest,False,-0.4023,negative,-0.4023,0.0,0.856,0.144,negative,-0.4023,negative,False,0.0,,19,2,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,True,5,matched_energy_and_context_terms,"came,gone,power",neutral,neutral,0.542367696762085,0.4125546813011169,0.542367696762085,0.0450775735080242
543396097838713,Here power went at 08:00 and came at 18:00 and went at 20:00,2026-05-04T13:54:42.213048+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,here power went at 08 00 and came at 18 00 and went at 20 00,16,thawila simataa schedule effective monday 9 january 2023,False,0.4767,positive,0.4767,0.341,0.659,0.0,positive,0.4767,positive,False,0.0,,8,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,True,5,matched_energy_and_context_terms,"came,power,schedule",neutral,neutral,0.9372428059577942,0.0153413070365786,0.9372428059577942,0.0474158786237239
1628508394577742,How about Ndola? We’ve had the craziest load shedding schedule in Kansenshi today! No rhyme or reason to it.,2026-05-04T13:59:33.355465+00:00,https://www.facebook.com/100057335174945/posts/924732422781255/?app=fbl,how about ndola we’ve had the craziest load shedding schedule in kansenshi today no rhyme or reason to it,20,how ndola ve craziest load shedding schedule kansenshi today rhyme reason,False,-0.0516,negative,-0.0516,0.0,0.893,0.107,negative,-0.0516,negative,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,matched_energy_and_context_terms,"load shedding,schedule",negative,negative,0.8111801147460938,0.8111801147460938,0.1780727803707122,0.0107471635565161
1079348606501008,Which 8 hour naimwe? It’s taking 10 hours for power to be restored here in mporokoso 😡,2026-05-04T13:59:33.355328+00:00,https://www.facebook.com/100057335174945/posts/924732422781255/?app=fbl,which 8 hour naimwe it’s taking 10 hours for power to be restored here in mporokoso 😡,17,8 hour naimwe s taking 10 hours power restored mporokoso,False,0.34,positive,-0.06,0.255,0.745,0.0,negative,-0.06,negative,True,-0.4,naimwe,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,naimwe,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0,0.0,0.0,0.1,0.0,0.4,True,5,matched_energy_and_context_terms,"hours,power,restored",neutral,neutral,0.8572573661804199,0.0211095456033945,0.8572573661804199,0.1216330677270889
1572214923204554,The only problem is here in ksq one u hit us 00 to 06 but apa so power has gone futi meaning,2026-04-19T20:45:15.207246+00:00,https://www.facebook.com/100057335174945/posts/655022869752213/?app=fbl,the only problem is here in ksq one u hit us 00 to 06 but apa so power has gone futi meaning,22,only problem ksq u hit us 00 06 apa power gone futi meaning,False,-0.4019,negative,-0.4019,0.0,0.803,0.197,negative,-0.4019,negative,False,0.0,,13,2,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,True,4,matched_energy_and_context_terms,"gone,power",negative,negative,0.838152289390564,0.838152289390564,0.1545413434505462,0.0073063322342932
